"species","term","estimate","std.error","statistic","p.value","conf.low","conf.high","climate_zone"
"APOGON AFFINIS","year",0.00940423884235641,0.0588873566527839,0.159698777070372,0.876644972387107,-0.123808216807991,0.142616694492704,"tropical"
"APOGON AUROLINEATUS","(Intercept)",5.97953965977749,77.1722222779721,0.0774830565101438,0.938832479925829,-152.650235078086,164.609314397641,"tropical"
"APOGON AUROLINEATUS","year",-0.0497622291908175,0.0385098261808323,-1.29219563228218,0.207657009600718,-0.128920310582538,0.0293958522009032,"tropical"
"APOGON MACULATUS","(Intercept)",-152.141295571348,146.967020519147,-1.03520704872374,0.340480934698927,-511.756639807114,207.474048664419,"tropical"
"APOGON MACULATUS","year",0.0293347584716997,0.073450560154449,0.399381004174995,0.703440418125184,-0.150392287643458,0.209061804586857,"tropical"
"APOGON PSEUDOMACULATUS","(Intercept)",-43.2821947816468,91.8219482089006,-0.471370904515957,0.643368586495848,-237.009571499789,150.445181936496,"tropical"
"APOGON PSEUDOMACULATUS","year",-0.0246210059681531,0.0458738783427615,-0.536710800516785,0.598421885424832,-0.121406429111342,0.0721644171750355,"tropical"
"ARCHOSARGUS PROBATOCEPHALUS","(Intercept)",281.851907802167,114.241226370333,2.46716458460008,0.0691569786564111,-35.3325859655375,599.036401569872,"subtropical"
"ARCHOSARGUS PROBATOCEPHALUS","year",-0.186533070320413,0.0571003937089597,-3.2667562901785,0.0308834130562723,-0.345069178938521,-0.0279969617023047,"subtropical"
"ARIOMMA BONDI","(Intercept)",-271.101211417428,162.608143772368,-1.6672056216135,0.11378847891696,-614.174406230931,71.9719833960738,"subtropical"
"ARIOMMA BONDI","year",0.0885218660125229,0.0813291957870616,1.08843896900559,0.291591871150619,-0.0830677381916754,0.260111470216721,"subtropical"
"ARIOPSIS FELIS","(Intercept)",81.3005751915592,25.9839949983589,3.12887126081628,0.0035276002196255,28.5502609377735,134.050889445345,"subtropical"
"ARIOPSIS FELIS","year",-0.0872135890419965,0.0129720011891402,-6.72321778038454,8.72212308488982e-08,-0.113548151501343,-0.0608790265826502,"subtropical"
"ASTROSCOPUS Y-GRAECUM","(Intercept)",120.811778270381,72.587959527226,1.66435010788624,0.110222443660249,-29.7264360472409,271.349992588002,"subtropical"
"ASTROSCOPUS Y-GRAECUM","year",-0.106747362106183,0.0363457402049975,-2.93699788487193,0.00762803705238255,-0.182123813850363,-0.0313709103620016,"subtropical"
"BAGRE MARINUS","(Intercept)",83.6631392056976,35.9400188312278,2.32785462908561,0.0258257776592286,10.7010220349554,156.62525637644,"subtropical"
"BAGRE MARINUS","year",-0.0884996207452459,0.0179471665988319,-4.93111936404524,1.97500175860817e-05,-0.124934305947164,-0.0520649355433276,"subtropical"
"BAIRDIELLA CHRYSOURA","(Intercept)",-55.364940959463,64.5633716186382,-0.857528650865566,0.397734140742065,-187.042805520364,76.3129236014378,"subtropical"
"BAIRDIELLA CHRYSOURA","year",-0.0196699481941906,0.0322622300964168,-0.609689662971416,0.546510688518483,-0.0854692002865676,0.0461293038981863,"subtropical"
"BALDWINELLA AUREORUBENS","(Intercept)",31.3355058298133,133.206306168743,0.235240408138921,0.817428229566605,-254.363606387611,317.034618047237,"subtropical"
"BALDWINELLA AUREORUBENS","year",-0.0630087236158396,0.0664323405464137,-0.948464604702853,0.358978816953338,-0.20549192326701,0.0794744760353307,"subtropical"
"BALISTES CAPRISCUS","(Intercept)",-96.9155401762993,41.7479036656923,-2.32144686718588,0.0262087201075572,-181.668290395853,-12.1627899567458,"tropical"
"BALISTES CAPRISCUS","year",0.00168470996403844,0.0208448972527713,0.080821216991821,0.936044530030702,-0.0406326812123764,0.0440021011404533,"tropical"
"BATHYANTHIAS MEXICANA","(Intercept)",120.550795265103,58.266419362714,2.06895835686527,0.0472610372765488,1.55489187333541,239.546698656871,"subtropical"
"BATHYANTHIAS MEXICANA","year",-0.106916576218595,0.0291219087057399,-3.67134507902367,0.000934006401368751,-0.166391448243247,-0.0474417041939431,"subtropical"
"BELLATOR BRACHYCHIR","(Intercept)",354.78063929923,138.533395778219,2.56097554893699,0.0625734083455985,-29.8497293156353,739.411007914096,"tropical"
"BELLATOR BRACHYCHIR","year",-0.223669304464236,0.0691506509817524,-3.23452203686786,0.0318387478376013,-0.415662290903763,-0.0316763180247086,"tropical"
"BELLATOR EGRETTA","(Intercept)",180.897008905844,226.286775969886,0.799414849279207,0.447133496113018,-340.921232222731,702.715250034419,"subtropical"
"BELLATOR EGRETTA","year",-0.135661775592452,0.112674637961041,-1.20401341461918,0.26299665399889,-0.395489956663244,0.124166405478339,"subtropical"
"BELLATOR MILITARIS","(Intercept)",-5.61781480273139,61.2124209035948,-0.0917757330914758,0.927399507170232,-129.885635786516,118.650006181053,"subtropical"
"BELLATOR MILITARIS","year",-0.0427018506995938,0.0305784287267658,-1.39646974935034,0.171366909498218,-0.104779361291239,0.0193756598920515,"subtropical"
"BEMBROPS ANATIROSTRIS","(Intercept)",-411.898364566811,241.130273390047,-1.70819847203729,0.162783851072138,-1081.38333183561,257.586602701989,"deep-water"
"BEMBROPS ANATIROSTRIS","year",0.161368942592452,0.120856563540077,1.33521041692486,0.25272737872582,-0.17418267167942,0.496920556864324,"deep-water"
"BEMBROPS GOBIOIDES","(Intercept)",-293.242630617521,152.14120459367,-1.92743728696442,0.102206725357848,-665.518747185243,79.0334859502004,"subtropical"
"BEMBROPS GOBIOIDES","year",0.102115291223087,0.0763951401880433,1.33667260733779,0.229780818403399,-0.0848168826729169,0.289047465119092,"subtropical"
"BOLLMANNIA COMMUNIS","(Intercept)",168.867683393019,49.1110255017849,3.43848823492561,0.00152750454020537,69.1670011573405,268.568365628697,"subtropical"
"BOLLMANNIA COMMUNIS","year",-0.130448218809024,0.0245180464919173,-5.32049806056236,6.07808817006609e-06,-0.180222499377476,-0.080673938240572,"subtropical"
"BOTHUS ROBINSI","(Intercept)",-321.442941288874,139.162453638553,-2.30983956436812,0.0311531123849326,-610.847106541882,-32.0387760358655,"tropical"
"BOTHUS ROBINSI","year",0.114616186861918,0.0693408015480411,1.65294003390643,0.113216534291513,-0.0295859040419028,0.258818277765739,"tropical"
"BREGMACEROS ATLANTICUS","(Intercept)",118.987683731202,44.4073299585572,2.67946043687487,0.0111619003762571,28.8360111099064,209.139356352498,"subtropical"
"BREGMACEROS ATLANTICUS","year",-0.106314535184924,0.0221751491412382,-4.7943098153606,2.9816144087021e-05,-0.151332481266685,-0.0612965891031622,"subtropical"
"BREVOORTIA PATRONUS","(Intercept)",-21.7861760180682,37.4792039471116,-0.581287053183189,0.564669060818778,-97.7975247047281,54.2251726685916,"subtropical"
"BREVOORTIA PATRONUS","year",-0.036041052600002,0.0187154296761663,-1.92574005639312,0.0620634276346067,-0.0739977032520064,0.00191559805200234,"subtropical"
"BROTULA BARBATA","(Intercept)",73.6481684255429,43.9006437788444,1.67761021447785,0.102332923807426,-15.4748765651831,162.771213416269,"subtropical"
"BROTULA BARBATA","year",-0.0824355652807042,0.0219242068251918,-3.76002497777855,0.000621255180389484,-0.126944071377126,-0.037927059184282,"subtropical"
"CALAMUS BAJONADO","(Intercept)",-393.136955361299,237.931514051525,-1.65231140956033,0.197040029039909,-1150.34122316513,364.067312442535,"subtropical"
"CALAMUS BAJONADO","year",0.150281993316832,0.119071256244151,1.26211814720998,0.296103520423127,-0.228655886182856,0.529219872816521,"subtropical"
"CALAMUS CALAMUS","(Intercept)",-53.7960392232974,297.217081763858,-0.180999150197023,0.862327500848196,-781.060038954006,673.467960507411,"subtropical"
"CALAMUS CALAMUS","year",-0.0193707390657167,0.148514533088872,-0.130429922667064,0.900489386420916,-0.38277271014814,0.344031232016706,"subtropical"
"CALAMUS LEUCOSTEUS","(Intercept)",-127.833857428495,80.6614343884913,-1.58482003695603,0.125576745559512,-293.959191271973,38.2914764149835,"subtropical"
"CALAMUS LEUCOSTEUS","year",0.0168118484862386,0.0402741796734756,0.417434907986737,0.679923553869146,-0.0661343772317976,0.0997580742042748,"subtropical"
"CARANX BARTHOLOMAEI","(Intercept)",334.884833448784,189.191901065483,1.77008017554025,0.11467211169361,-101.392472755357,771.162139652925,"subtropical"
"CARANX BARTHOLOMAEI","year",-0.212238401564267,0.0941524612392052,-2.25419918683857,0.0542109023990347,-0.429354366521524,0.0048775633929905,"subtropical"
"CARANX CRYSOS","(Intercept)",-97.7805766583199,52.5299318064001,-1.86142592034369,0.070642959685849,-204.216328567881,8.65517525124112,"subtropical"
"CARANX CRYSOS","year",0.0023643467081514,0.0262376341329814,0.0901128011835241,0.928683633568629,-0.0507981498198107,0.0555268432361135,"subtropical"
"CARANX HIPPOS","(Intercept)",-11.721030422969,85.4059606224921,-0.137239020995008,0.892149167790003,-189.332448555771,165.890387709833,"subtropical"
"CARANX HIPPOS","year",-0.0405195537116684,0.0427198986516328,-0.948493676028878,0.353666502238532,-0.129360446392967,0.0483213389696307,"subtropical"
"CARCHARHINUS ACRONOTUS","(Intercept)",-48.1523833180141,93.4366571120267,-0.515347881723565,0.610503980761386,-239.868567738375,143.563801102347,"subtropical"
"CARCHARHINUS ACRONOTUS","year",-0.0219906266223145,0.0466270091461526,-0.471628505130681,0.640981031266036,-0.117661346880596,0.0736800936359668,"subtropical"
"CARCHARHINUS BREVIPINNA","(Intercept)",-274.064127938824,244.765246861141,-1.11970196526431,0.344404348479003,-1053.01638347392,504.888127596268,"subtropical"
"CARCHARHINUS BREVIPINNA","year",0.0912300218855184,0.121870085813167,0.748584209790243,0.508453061512772,-0.296614982435202,0.479075026206239,"subtropical"
"CARCHARHINUS FALCIFORMIS","(Intercept)",-351.491882507836,109.725118753123,-3.20338575617017,0.0492042692292917,-700.68618128053,-2.2975837351421,"subtropical"
"CARCHARHINUS FALCIFORMIS","year",0.130257093339309,0.0548945172880835,2.37286162214939,0.098249404976813,-0.0444417603844846,0.304955947063103,"subtropical"
"CARCHARHINUS LIMBATUS","(Intercept)",-31.9948408429244,107.457693656993,-0.297743602659598,0.769308081831047,-257.75507784037,193.765396154521,"subtropical"
"CARCHARHINUS LIMBATUS","year",-0.0306420976818976,0.053658543180794,-0.571057204789439,0.575022130991333,-0.143374513697653,0.082090318333858,"subtropical"
"CAULOLATILUS CHRYSOPS","(Intercept)",285.647686808713,274.812251103199,1.03942850313993,0.375017903883601,-588.927546361363,1160.22291997879,"tropical"
"CAULOLATILUS CHRYSOPS","year",-0.188012140701816,0.137432027057898,-1.36803731071076,0.26475955814294,-0.625382187439874,0.249357906036243,"tropical"
"CAULOLATILUS CYANOPS","(Intercept)",103.297979456285,232.190658823189,0.444884303183556,0.699917312580094,-895.737792551636,1102.33375146421,"subtropical"
"CAULOLATILUS CYANOPS","year",-0.0985603954278647,0.115402633991758,-0.854056723132541,0.483045765633563,-0.595097853592779,0.39797706273705,"subtropical"
"CAULOLATILUS INTERMEDIUS","(Intercept)",44.5351125782238,39.3652902300328,1.13132946100438,0.265396784129384,-35.30139638416,124.371621540608,"subtropical"
"CAULOLATILUS INTERMEDIUS","year",-0.0690223409156143,0.019657768236858,-3.51119924113249,0.001220203905785,-0.10889014274945,-0.0291545390817785,"subtropical"
"CAULOLATILUS MICROPS","(Intercept)",-148.626454958718,316.246309250305,-0.469970559691439,0.658160123688365,-961.563473104575,664.31056318714,"subtropical"
"CAULOLATILUS MICROPS","year",0.0275577793268782,0.158574499657189,0.173784431837739,0.868851740511987,-0.380070949087008,0.435186507740764,"subtropical"
"CENTROPRISTIS OCYURUS","(Intercept)",-362.245920479394,65.3200319213725,-5.54570948335481,4.0590880156726e-06,-495.298471495916,-229.193369462872,"subtropical"
"CENTROPRISTIS OCYURUS","year",0.136020735652035,0.032646536564001,4.16646756342367,0.000218906535806921,0.0695219167763321,0.202519554527738,"subtropical"
"CENTROPRISTIS PHILADELPHICA","(Intercept)",34.8647218415754,17.1528138423329,2.03259489446156,0.0497349806225514,0.042658468453169,69.6867852146976,"subtropical"
"CENTROPRISTIS PHILADELPHICA","year",-0.063411616398514,0.00856320675761733,-7.40512499503842,1.15506531310141e-08,-0.0807958503283998,-0.0460273824686282,"subtropical"
"CENTROPRISTIS STRIATA","(Intercept)",-7.10439923017221,124.797136112175,-0.0569275822466499,0.956807809273986,-327.905650459562,313.696851999218,"temperate"
"CENTROPRISTIS STRIATA","year",-0.04081586313012,0.0625723684186688,-0.652298517087014,0.543002879465558,-0.201663256799893,0.120031530539653,"temperate"
"CHAETODIPTERUS FABER","(Intercept)",-90.7269632627111,37.3239177660073,-2.43079957017107,0.02032843041359,-166.498544632846,-14.9553818925758,"subtropical"
"CHAETODIPTERUS FABER","year",-0.00130946183611239,0.018633983455934,-0.0702727808688372,0.944376539568115,-0.0391384593848897,0.036519535712665,"subtropical"
"CHAETODON SEDENTARIUS","(Intercept)",-126.074178424247,264.870085264447,-0.475984965604457,0.650921259029484,-774.187929071601,522.039572223106,"subtropical"
"CHAETODON SEDENTARIUS","year",0.0169866340063982,0.132640360947452,0.128065348172023,0.902281858530621,-0.307572637136068,0.341545905148864,"subtropical"
"CHEILOPOGON EXSILIENS","(Intercept)",-178.017246994547,164.984826122,-1.07899163322396,0.341312085795842,-636.088559912881,280.054065923788,"subtropical"
"CHEILOPOGON EXSILIENS","year",0.0419442622950876,0.0825326300058157,0.508214294057175,0.638048487470723,-0.18720305430366,0.271091578893835,"subtropical"
"CHILOMYCTERUS SCHOEPFII","(Intercept)",-70.409293749442,63.1250673308659,-1.11539356275687,0.271874046760575,-198.312829403447,57.4942419045634,"tropical"
"CHILOMYCTERUS SCHOEPFII","year",-0.0113913847835686,0.0315296891561028,-0.361290741788481,0.71993704334616,-0.0752766033133147,0.0524938337461775,"tropical"
"CHLOROSCOMBRUS CHRYSURUS","(Intercept)",-72.8762070921486,30.0740612888781,-2.42322466500723,0.0208572850981553,-133.994053019356,-11.7583611649416,"subtropical"
"CHLOROSCOMBRUS CHRYSURUS","year",-0.0103767475508171,0.0150107592143322,-0.691287322823046,0.494078380850093,-0.0408822805448341,0.0201287854431999,"subtropical"
"CHROMIS ENCHRYSURA","(Intercept)",-209.981339501524,182.981414859369,-1.14755555728381,0.288855008202763,-642.663630668749,222.700951665702,"tropical"
"CHROMIS ENCHRYSURA","year",0.0586780668098554,0.0911905524928104,0.643466512767116,0.540420985404884,-0.156953325130789,0.2743094587505,"tropical"
"CITHARICHTHYS CORNUTUS","(Intercept)",139.269455828485,116.020554813196,1.20038605273627,0.242207507184915,-100.737347850874,379.276259507845,"deep-water"
"CITHARICHTHYS CORNUTUS","year",-0.115434391119461,0.0579875423386557,-1.99067569453637,0.0585279940017012,-0.235390761887818,0.00452197964889604,"deep-water"
"CITHARICHTHYS MACROPS","(Intercept)",55.0261760786796,62.0964685392956,0.886140184346524,0.381423352334795,-70.9112992479372,180.963651405296,"subtropical"
"CITHARICHTHYS MACROPS","year",-0.0735856749352261,0.0310085886128409,-2.37307398456548,0.0231012094620253,-0.136474007479799,-0.0106973423906526,"subtropical"
"CITHARICHTHYS SPILOPTERUS","(Intercept)",23.9376874217979,34.3537683305492,0.696799465824866,0.49080798598279,-45.9555797717351,93.8309546153309,"tropical"
"CITHARICHTHYS SPILOPTERUS","year",-0.057944210190314,0.0171421306037163,-3.3802221864855,0.00187550112551687,-0.0928201371344493,-0.0230682832461787,"tropical"
"CONGER OCEANICUS","(Intercept)",129.718623984954,199.566647594719,0.650001518532235,0.531929918805199,-321.732497327063,581.169745296972,"subtropical"
"CONGER OCEANICUS","year",-0.110499158511238,0.099759353824186,-1.10765711961186,0.296733152029824,-0.336170495320741,0.115172178298265,"subtropical"
"CONODON NOBILIS","(Intercept)",-120.009379239744,21.7709834760433,-5.51235452324887,6.84995907858816e-06,-164.605217275977,-75.4135412035103,"subtropical"
"CONODON NOBILIS","year",0.0115109552751968,0.0108784525744076,1.05814270885155,0.299034190053744,-0.0107725446699006,0.0337944552202941,"subtropical"
"CTENOGOBIUS BOLEOSOMA","(Intercept)",238.524273284621,301.19236734277,0.791933326162845,0.486241183285873,-720.00426334503,1197.05280991427,"tropical"
"CTENOGOBIUS BOLEOSOMA","year",-0.164654164173788,0.150565238166777,-1.09357356438015,0.354090083780126,-0.64381995008181,0.314511621734234,"tropical"
"CYCLOPSETTA CHITTENDENI","(Intercept)",73.1560657352063,23.9990096241283,3.04829519555075,0.00429593910590501,24.4838182870397,121.828313183373,"subtropical"
"CYCLOPSETTA CHITTENDENI","year",-0.0831244565088871,0.0119840265965047,-6.93627103040068,3.98019380759208e-08,-0.107429188956848,-0.0588197240609256,"subtropical"
"CYCLOPSETTA FIMBRIATA","(Intercept)",-231.430434417994,115.491177018743,-2.0038797801882,0.0560324319998727,-469.288965990951,6.42809715496156,"subtropical"
"CYCLOPSETTA FIMBRIATA","year",0.0699274037499993,0.0577437575800854,1.21099503531644,0.237221292951938,-0.0489980911670271,0.188852898667026,"subtropical"
"CYNOSCION ARENARIUS","(Intercept)",-44.0575610867077,30.2899860998765,-1.45452562907869,0.155246976655253,-105.683001166434,17.5678789930189,"subtropical"
"CYNOSCION ARENARIUS","year",-0.0240829863329733,0.0151203724499228,-1.59275086726427,0.120750962434585,-0.0548456153854728,0.00667964271952618,"subtropical"
"CYNOSCION NEBULOSUS","(Intercept)",-159.884208237977,293.949649811853,-0.543916988301612,0.624317350032598,-1095.36318522115,775.594768745195,"subtropical"
"CYNOSCION NEBULOSUS","year",0.033517162471391,0.147475595264228,0.227272603384575,0.834819181120371,-0.435816000796768,0.50285032573955,"subtropical"
"CYNOSCION NOTHUS","(Intercept)",-117.438175956166,24.0557298712431,-4.88192113000714,2.611192034173e-05,-166.379926370519,-68.4964255418125,"subtropical"
"CYNOSCION NOTHUS","year",0.0115238997804316,0.0120089909541041,0.959606000576865,0.34423208962377,-0.012908576022624,0.0359563755834872,"subtropical"
"DACTYLOPTERUS VOLITANS","(Intercept)",28.1111403657255,81.2773144865988,0.34586699306312,0.743520121128038,-180.818847902826,237.041128634277,"subtropical"
"DACTYLOPTERUS VOLITANS","year",-0.060528452684579,0.0406495513310953,-1.48903126117107,0.196653941150996,-0.165021450963058,0.0439645455939006,"subtropical"
"DECAPTERUS MACARELLUS","(Intercept)",-846.321131268418,200.634811705564,-4.21821678936961,0.0243512556522079,-1484.83064649208,-207.811616044755,"subtropical"
"DECAPTERUS MACARELLUS","year",0.37654200858138,0.100336792794109,3.75278098986125,0.0330531838010969,0.0572255530697505,0.69585846409301,"subtropical"
"DECAPTERUS PUNCTATUS","(Intercept)",-77.7396807504933,72.7828240735559,-1.06810475878111,0.292998540015457,-225.652175346615,70.1728138456281,"subtropical"
"DECAPTERUS PUNCTATUS","year",-0.00679701368550293,0.0363393988757314,-0.1870425459911,0.852738959883905,-0.0806475575226145,0.0670535301516087,"subtropical"
"DECODON PUELLARIS","(Intercept)",-91.125405755649,51.293116900844,-1.77656206644267,0.0854562141539168,-195.738407382503,13.4875958712052,"tropical"
"DECODON PUELLARIS","year",-0.00160099566141266,0.0256147432549369,-0.0625028970807306,0.950563622599645,-0.0538426089558481,0.0506406176330228,"tropical"
"DIPLECTRUM BIVITTATUM","(Intercept)",49.4962642459891,37.9195422441802,1.3052969871646,0.200556363510627,-27.5655172755874,126.558045767566,"tropical"
"DIPLECTRUM BIVITTATUM","year",-0.071265898542244,0.0189258657068237,-3.76552912538891,0.000630619180411248,-0.109727885209021,-0.032803911875467,"tropical"
"DIPLECTRUM FORMOSUM","(Intercept)",-211.498722174037,62.3646502114178,-3.39132379412136,0.00170205055511466,-337.980095141058,-85.0173492070163,"subtropical"
"DIPLECTRUM FORMOSUM","year",0.0600044188150232,0.0311421028834432,1.9267940588214,0.0619274046187674,-0.0031546932208039,0.12316353085085,"subtropical"
"DIPTURUS OLSENI","(Intercept)",-212.978394274507,170.549325221261,-1.24877887378447,0.227743788757152,-571.28923058009,145.332442031077,"tropical"
"DIPTURUS OLSENI","year",0.0602052608290299,0.0851459680774909,0.707082932855228,0.48856879020386,-0.118679780142631,0.23909030180069,"tropical"
"DOROSOMA CEPEDIANUM","(Intercept)",-122.555182726991,139.681477884789,-0.877390364011438,0.42042680047992,-481.617852552465,236.507487098483,"subtropical"
"DOROSOMA CEPEDIANUM","year",0.0148199858851868,0.0699797944896366,0.211775213020689,0.840644244869774,-0.165068802691435,0.194708774461809,"subtropical"
"DOROSOMA PETENENSE","(Intercept)",-116.093009272079,67.9118056166159,-1.70946727476901,0.0984267594234633,-255.204036909366,23.0180183652073,"subtropical"
"DOROSOMA PETENENSE","year",0.0113906656927693,0.0339487570640799,0.335525264482257,0.739729979385358,-0.0581502107323637,0.0809315421179023,"subtropical"
"ECHENEIS NAUCRATES","(Intercept)",-39.9245604207413,75.1437937211982,-0.531308820644206,0.599394770838347,-193.849644140832,114.00052329935,"subtropical"
"ECHENEIS NAUCRATES","year",-0.0260562267625454,0.0375218686911862,-0.694427747642164,0.493136200015363,-0.102916290563075,0.0508038370379837,"subtropical"
"ECHIOPHIS INTERTINCTUS","(Intercept)",-368.738471091223,196.761072748348,-1.87404178042284,0.0904053301631281,-807.149461840315,69.6725196578695,"tropical"
"ECHIOPHIS INTERTINCTUS","year",0.138604292694285,0.0984617474737892,1.40769685944465,0.189538252216332,-0.0807821522865259,0.357990737675096,"tropical"
"ECHIOPHIS PUNCTIFER","(Intercept)",367.2196699304,203.97535531715,1.8003139122343,0.102000072878388,-87.2657440994469,821.705083960247,"tropical"
"ECHIOPHIS PUNCTIFER","year",-0.229519922405942,0.101753875254515,-2.25563814480626,0.0477206718387071,-0.456241685200692,-0.00279815961119206,"tropical"
"ENGRAULIS EURYSTOLE","(Intercept)",109.662714287534,150.180831756268,0.730204467541561,0.474173213959962,-204.669379089381,423.994807664449,"tropical"
"ENGRAULIS EURYSTOLE","year",-0.101346921781409,0.0750573773520726,-1.35025929970907,0.192798832735902,-0.258443818040099,0.0557499744772802,"tropical"
"ENGYOPHRYS SENTA","(Intercept)",9.24787852126166,48.1669043837711,0.191996530388977,0.848823835044072,-88.4391313052634,106.934888347787,"tropical"
"ENGYOPHRYS SENTA","year",-0.0514077740244318,0.0240523868379165,-2.13732526301265,0.039435526427234,-0.100188275479671,-0.00262727256919227,"tropical"
"EPINEPHELUS FLAVOLIMBATUS","(Intercept)",146.412841957405,117.764494518559,1.24326812216165,0.226855863707637,-97.8157715799661,390.641455494775,"subtropical"
"EPINEPHELUS FLAVOLIMBATUS","year",-0.11962990956447,0.0589431436521955,-2.0295814263041,0.0546665026413089,-0.241870507722357,0.0026106885934162,"subtropical"
