species,latitude_year_coef,latitude_year_SE,latitude_pvalue,latitude_rsquared,latitude_rsquared_adj,longitude_year_coef,longitude_year_SE,longitude_pvalue,longitude_rsquared,longitude_rsquared_adj
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ELACATINUS XANTHIPRORA,-0.08841906307977783,0.07481313546479115,0.2819725036593505,0.1888390788534493,0.053645591995690745,0.002757189239330142,0.032004809245748306,0.9341507489972871,0.001235419766081034,-0.16522534360623897
ELOPS SAURUS,-0.17349999999996857,NA,NA,1,NA,2.8757499999995133,NA,NA,1,NA
EMBLEMARIA ATLANTICA,0.07208955223878845,0.28620200732233836,0.8429137238913345,0.059660124869711936,-0.8806797502605761,0.04978358208956063,0.03015578010490824,0.34672065905305116,0.7315728543786585,0.463145708757317
EMBLEMARIA PIRATULA,0.211833333333359,0.041857894516239766,0.1241950416778321,0.9624221633872059,0.9248443267744118,-0.3206666666666982,0.005965952781645706,0.011842844202706615,0.9996539796125198,0.9993079592250396
ENGRAULIS EURYSTOLE,-0.22798502695667322,0.2897380932906077,0.48879509558020706,0.17107790277062285,-0.1052294629725028,-1.4137821927377179,0.8458610122557862,0.1932334752284694,0.48218883757053255,0.3095851167607101
ENGYOPHRYS SENTA,-6.326569193004099e-4,0.03356468622013825,0.9853324367991784,3.5526785351424096e-5,-0.09996092053611338,-0.029961620998317038,0.13663379696876554,0.8308398407709315,0.004785540706754216,-0.09473590522257047
EPIGONUS MACROPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPIGONUS PANDIONIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPINEPHELUS ADSCENSIONIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPINEPHELUS FLAVOLIMBATUS,-0.17171384140957663,0.13937526206242734,0.28541113437816673,0.27508472418083496,0.0938559052260437,0.9360253579613418,0.49302134482802806,0.13045697671932416,0.47399494571070144,0.34249368213837683
EPINEPHELUS GUTTATUS,0.42528571428570233,NA,NA,1,NA,-0.1769999999999979,NA,NA,1,NA
EPINEPHELUS ITAJARA,-0.14677391304347517,0.060496716466378886,0.13606015792469714,0.7463920507250974,0.6195880760876461,0.0986956521739088,0.08653424423504573,0.3722329193036622,0.39409150760600886,0.09113726140901335
EPINEPHELUS MORIO,-0.04211861445421839,0.023445853590281215,0.1026488509959527,0.24397792416936362,0.1683757165862999,0.008227074735711094,0.013564366866446027,0.5576861227628103,0.035481533160312,-0.06097031352365678
EPINEPHELUS NIGRITUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPINEPHELUS NIVEATUS,0.12864494333042165,0.2112158541638612,0.6044479172047691,0.15646145020364602,-0.26530782469453107,-0.13820597210113178,0.09523857619935507,0.2838363498087797,0.5128903738552064,0.2693355607828096
EQUETUS LANCEOLATUS,-0.03198638728120553,0.029320410692745567,0.30089308367299966,0.10635443143021839,0.016989874573240193,4.473354516056133e-4,0.026668979560753286,0.9869471573626353,2.813465663884298e-5,-0.09996905187769722
ETROPUS CROSSOTUS,-0.004736448921656212,0.0203220982365026,0.820409251443053,0.00540276244320593,-0.09405696131247354,-0.11649301887363778,0.08802134579875857,0.21514036691709265,0.14904878901271149,0.06395366791398249
ETROPUS CYCLOSQUAMUS,-0.026629368988953066,0.05462203004438081,0.6375445455443367,0.02572902520013125,-0.08252330533318752,-0.5147116046420278,0.20301024809253115,0.03195117223393346,0.4166540868869411,0.3518378743188234
ETROPUS MICROSTOMUS,-0.0043928133467288485,0.11612429729750022,0.9712882784009611,2.8611789483348217e-4,-0.19965665852619985,0.7095647836577867,0.41340651395662764,0.14674424635979283,0.3707508246725348,0.24490098960704187
ETROPUS RIMOSUS,-0.04048942682528893,0.04138717082764598,0.35099538475773895,0.08734873844542884,-0.003916387710028335,0.018691204454166777,0.03288913064066362,0.5823606828437,0.031287069371695245,-0.06558422369113526
ETRUMEUS TERES,0.04970004602123137,0.07629532835303432,0.5310572246370823,0.04502633268102019,-0.061081852576644335,0.6006408574891849,0.26417357266258473,0.04906857148758765,0.36483422999784165,0.2942602555531574
EUCINOSTOMUS ARGENTEUS,0.2839520580273956,0.10785677172853074,0.027238831943003246,0.4350633206872455,0.37229257854138387,-0.723511322057553,0.1618192022794316,0.0015521817392664002,0.689556872934698,0.6550631921496645
EUCINOSTOMUS GULA,0.2687376962836944,0.05734655529344552,8.593749889509308e-4,0.6871139218722925,0.6558253140595217,-0.7844128852771077,0.23597523147661142,0.007693634724878795,0.5249373552032157,0.4774310907235373
EUCINOSTOMUS HARENGULUS,0.19271479801512723,0.0695496960441939,0.027658491529118704,0.5230909345782373,0.45496106808941406,-0.09415803152008875,0.04091334004424814,0.05487762700766133,0.430730003672339,0.3494057184826731
EUCINOSTOMUS JONESII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUCINOSTOMUS MELANOPTERUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EVERMANNICHTHYS SPONGICOLA,-0.9944999999999918,NA,NA,1,NA,0.4836666666666586,NA,NA,1,NA
FISTULARIA PETIMBA,0.017199681031402524,0.10858951438813376,0.878073416912333,0.0031261888073385834,-0.12148303759174395,0.3277038736981854,0.2667531312757562,0.25417397431538624,0.15870863067441013,0.05354720950871139
FISTULARIA TABACARIA,-0.05330718450924771,0.4141313469482619,0.9057235874868369,0.005492651222525645,-0.3260097983699657,0.45343518465786403,0.32639357964118487,0.25892177883471434,0.39147519522133556,0.18863359362844745
FOETOREPUS AGASSIZII,-0.2683269230769241,0.4652539443855062,0.6223824342128996,0.14259502599097446,-0.28610746101353834,-0.4084192307692262,1.0295465242842023,0.7299165674486856,0.07294506053870178,-0.3905824091919474
FOETOREPUS GOODENBEANI,0.04500000000001115,0.1673605195703431,0.832780219141558,0.06742236649175107,-0.8651552670164979,-0.3765000000000451,0.3030245093621497,0.43143010718023284,0.6068782209010071,0.21375644180201414
FOWLERICHTHYS OCELLATUS,-0.12614896634303757,0.05477392556614978,0.04402262512963605,0.3465844760885486,0.28124292369740334,0.05637597877265062,0.029602010254919788,0.08598687938424501,0.2661619667482962,0.1927781634231257
FOWLERICHTHYS RADIOSUS,0.01649073620750879,0.019726592617903757,0.4226997220444647,0.06531897535290028,-0.028149127111809724,0.09307383948912935,0.07905321596784691,0.2663146304004909,0.12174147255302604,0.03391561980832858
GASTROPSETTA FRONTALIS,-0.0712650624346841,0.04935233464656562,0.17932710453652628,0.1725384059049354,0.08979224649542883,0.032872458167436044,0.03212378857102466,0.3302805412477626,0.09478953863099819,0.004268492494097886
GINGLYMOSTOMA CIRRATUM,3.9179004934270385e-4,0.14386656179059698,0.9978938174939052,9.270361806184617e-7,-0.12499895708429687,-0.05183014730809379,0.11893528464065851,0.6745128458508357,0.023188060566568504,-0.09891343186261037
GNATHAGNUS EGREGIUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNATHOLEPIS THOMPSONI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNATHOPHIS BRACHEATOPOS,0.5159999999997565,NA,NA,1,NA,-0.6669999999996876,NA,NA,1,NA
GOBIESOX PUNCTULATUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOBIESOX STRUMOSUS,-0.13207994049844482,0.06442906161990061,0.07061310820458236,0.31831212255089136,0.24256902505654587,0.030280339781681244,0.03622207454507102,0.4248125442825891,0.07205353007793666,-0.031051633246736987
GOBIOIDES BROUSSONNETII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOBIONELLUS HASTATUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOBIONELLUS OCEANICUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GYMNACHIRUS MELAS,-0.03100775005511165,0.06433859803809112,0.6402180219974041,0.02269996753367233,-0.07503003571296052,0.11366492398218707,0.1510321149877993,0.4690430748312361,0.05360283434461037,-0.04103688222092883
GYMNACHIRUS NUDUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GYMNACHIRUS TEXAE,0.034052226594241064,0.02597646247604983,0.21919995520079386,0.14664312460061618,0.06130743706067765,0.0723205724280635,0.13437202406051044,0.6022037306837549,0.028151690263087694,-0.06903314071060351
GYMNOTHORAX KOLPOS,-0.119029542758431,0.07191466774136396,0.14186738240763705,0.28127879478150386,0.17860433689314736,-0.06566438583506388,0.2203501850264006,0.7743536919685617,0.012527371611517998,-0.1285401467296936
GYMNOTHORAX MORINGA,0.006842105263153615,0.12911375230456648,0.9662952328794966,0.0028003776477691926,-0.9943992447044616,0.06094736842105552,0.09884844345652681,0.6482566735862502,0.2754480841739001,-0.4491038316521998
GYMNOTHORAX NIGROMARGINATUS,0.0381815716016427,0.056207113469862166,0.5140359351780971,0.04877163539868435,-0.0569204051125729,0.33160837650383895,0.3042042627003082,0.30400005785375434,0.11663243284701558,0.01848048094112842
GYMNOTHORAX SAXICOLA,-0.052212448915601735,0.02580630096146684,0.07059683673493922,0.29045390763643064,0.21949929840007365,0.06905225297756655,0.026343513678904047,0.02554400033552817,0.40726043578401305,0.34798647936241434
GYMNURA ALTAVELA,-1.1179999999999877,NA,NA,1,NA,-1.030999999999993,NA,NA,1,NA
GYMNURA MICRURA,0.04683365702326238,0.09691400242220614,0.6404574131563354,0.02529154196539414,-0.08300939781622874,0.07743550089671782,0.46696016550420955,0.8719569644696576,0.00304616269590427,-0.1077264858934397
HAEMULON AUROLINEATUM,0.08181484742648053,0.02384286916536911,0.006423191164022058,0.5407499172042468,0.49482490892467146,-0.12956619034911324,0.03766806994590843,0.006334786978043058,0.5419444607627285,0.4961389068390013
HAEMULON PLUMIERII,0.015806875488531935,0.055717934580916506,0.7824313089892747,0.00798400355732837,-0.0912175960869388,-0.028137986099422672,0.036531685794604564,0.45896997427958797,0.05600372017524253,-0.03839590780723334
HAEMULON SCIURUS,0.12793349478393332,0.01766070161171511,0.08733083107317707,0.9812996801135935,0.962599360227187,-0.07416104694488025,0.06625637487025576,0.46419984957188165,0.5561162639185355,0.11223252783707105
HAEMULON STRIATUM,0.12378189022442425,0.05147181116685579,0.03700778451067507,0.36641872204747705,0.30306059425222465,-0.04664345422445894,0.025277460373173737,0.09477874063564774,0.25400857102572366,0.17940942812829586
HALICHOERES BATHYPHILUS,-0.022622926307980976,0.17112728273365233,0.8991484395698423,0.002904321144183532,-0.16327829199845256,0.036029315295196825,0.11656087032136532,0.7676954626805343,0.01567450867459327,-0.14837973987964115
HALICHOERES BIVITTATUS,-0.15294612732233717,0.20168833273564588,0.4824471095915015,0.10314914664580473,-0.07622102402503428,-0.001521899826048431,0.14329482714400402,0.9919367595666138,2.25595954300906e-5,-0.19997292848548387
HALICHOERES CAUDALIS,-0.18031480246616413,0.16003184039957924,0.30288710202922964,0.17463947090533613,0.03707938272289213,0.05385057078886774,0.17125870844645846,0.76383369549262925,0.016211594877154192,-0.1477531393099869
HALICHOERES CYANOCEPHALUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HALIEUTICHTHYS ACULEATUS,0.12736619515993294,0.0927040919153364,0.20271855491414936,0.17337173119807173,0.08152414577563516,-0.11068956864385225,0.09036059226893543,0.2516764514980821,0.14290338686488177,0.04767042984986858
HARENGULA JAGUANA,0.01380718590958276,0.01823860979736532,0.46649385473733995,0.054203175751493034,-0.04037650667335768,0.04651441645015828,0.13430517723727278,0.7362684323471151,0.01185253930108687,-0.0869622067688045
HELICOLENUS DACTYLOPTERUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEMANTHIAS LEPTUS,-0.04595634029164756,0.08356555131772679,0.6060206644915176,0.05703753015431668,-0.1315549638148199,0.07979684358811277,0.3128009401602953,0.808803531351957,0.012848403712201159,-0.18458191554535852
HEMANTHIAS VIVANUS,-0.15970614900198035,0.12703486171554768,0.2554078592040122,0.20849659776744137,0.07657936406201482,-0.1431881613323594,0.5587837252733486,0.8063176498682143,0.01082551047385557,-0.15403690444716855
HEMICARANX AMBLYRHYNCHUS,-0.03514457687928684,0.13043986616272163,0.7936732016729989,0.008001372894496164,-0.10222069678389323,0.002388985599550546,0.4560466113367555,0.9959346037201016,3.049051529500644e-6,-0.11110772327607843
HEMILEPIDOTUS HEMILEPIDOTUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEMIRAMPHUS BALAO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HETEROPRIACANTHUS CRUENTATUS,0.5167423245614094,0.17870763398036846,0.21196868642146807,0.8931746049837354,0.7863492099674707,-0.23841228070175208,0.14915894849275368,0.35590575732485824,0.7186910181432145,0.4373820362864289
HIPPOCAMPUS ERECTUS,-0.11534664331550823,0.03597707302283494,0.009393735220534515,0.5068832964149834,0.4575716260564817,0.1199618978782299,0.035658923453644895,0.007191918608310781,0.5309016677371413,0.48399183451085537
HIPPOCAMPUS REIDI,0.9183963768115809,0.20913289235326107,0.007078271033482502,0.7941100827958243,0.7529320993549892,-0.5332076086956453,0.22910953023279704,0.06743721889773555,0.5199852041211174,0.42398224494534087
HIPPOCAMPUS ZOSTERAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HIRUNDICHTHYS RONDELETII,-0.1230626500600042,NA,NA,1,NA,-0.26598454381747944,NA,NA,1,NA
HISTRIO HISTRIO,-0.0748132614807801,0.21424429540875722,0.7411673109804584,0.023806981554488536,-0.17143162213461371,-0.34588273195875346,0.5493544975715999,0.5565909560712725,0.07345931624160754,-0.11184882051007095
HOLACANTHUS BERMUDENSIS,0.04450159437019735,0.051191370504046464,0.40505520024540276,0.07026165436845606,-0.02271218019469834,-0.02792811959992979,0.04297674950855123,0.5304378176463398,0.04051845588301226,-0.05542969852868662
HOLACANTHUS CILIARIS,0.8854999999998512,NA,NA,1,NA,-0.5257499999999123,NA,NA,1,NA
HOLOCENTRUS ADSCENSIONIS,0.022529784783390867,0.2144006615913255,0.9197351501034301,0.0018370122635616598,-0.16452348569251152,0.030333105251334185,0.08811495990755003,0.74240662997322,0.01936819602916208,-0.14407043796597763
HOPLUNNIS DIOMEDIANA,-0.006416259379909366,0.05826679359561407,0.9144939004711115,0.0012111425824003908,-0.09866774315935967,0.28174529998087944,0.3818594651105898,0.47757769554266527,0.05162796189844123,-0.04320924191171471
HOPLUNNIS MACRURA,0.26183126003216595,0.5758310641655523,0.7283181657568742,0.17133033125457847,-0.6573393374908432,0.6464432182987764,2.535238005793271,0.8410594381685755,0.061047372372113,-0.877905255255774
HOPLUNNIS MACRURUS,-0.012601729452964063,0.053043100229063764,0.8190142236463587,0.007998650612627108,-0.13371582787128333,-0.012878178082530417,0.2754194740032961,0.9640118063037724,3.1223810254926194e-4,-0.1425002993113722
HOPLUNNIS TENUIS,0.14679383352539058,0.150009725165133,0.3832037193518129,0.19315534437949733,-0.008555819525628339,-1.092263671735469,0.7949689297845517,0.24141549415069052,0.32062843874086394,0.15078554842608005
HYPANUS AMERICANUS,0.02722436765756859,0.04427426470176037,0.5557010862830106,0.045130180219043935,-0.07422854725357553,-0.530155581543831,0.296677461903988,0.11175427966326865,0.2852857224054564,0.1959464377061384
HYPANUS SABINUS,0.001731434382431466,0.13567119549701828,0.9904288325750399,4.0715436657737555e-5,-0.24994910570417783,-0.15957933172403377,0.2812694677051444,0.600800136143774,0.07447908738260439,-0.15690114077174444
HYPANUS SAY,0.09617426710097629,0.042192544731158556,0.15026046656672673,0.7220572746793978,0.5830859120190968,0.06888754459438821,0.24798790688863187,0.8072587357767093,0.037149194934390443,-0.44427620759841435
HYPLEUROCHILUS BERMUDENSIS,-0.030492834891004517,0.2641160988682052,0.9136503212874887,0.0033212461639904305,-0.24584844229501202,0.05413187954311663,0.1409896836249751,0.720557563412615,0.03554302668835295,-0.20557121663955868
HYPLEUROCHILUS GEMINATUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HYPOPLECTRUS FLORIDAE,-0.3837697704082067,0.14995936826044917,0.2371471685760574,0.8675372383101617,0.7350744766203234,0.2510248724490135,0.049535769397101234,0.12403319897758962,0.9625187958652467,0.9250375917304934
HYPOPLECTRUS PUELLA,0.12701354389834676,0.117339941427834,0.3922015179731507,0.36941899475414114,0.054128492131211625,-0.0722218558509281,0.05277510355082623,0.3046075209218113,0.4835706999585119,0.2253560499377678
HYPOPLECTRUS UNICOLOR,-1.3434999999997694,NA,NA,1,NA,0.626499999999891,NA,NA,1,NA
HYPORHAMPHUS UNIFASCIATUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HYPORTHODUS FLAVOLIMBATUS,-0.20354614872243548,0.08600563897447489,0.049850466801502534,0.44449214459908926,0.3651338795418163,1.151739260461561,0.34471163460506504,0.012399820319636328,0.6146095845594458,0.5595538109250809
HYPORTHODUS NIVEATUS,-0.09942276422765464,0.27591555410669377,0.7424710110587679,0.04148553696146867,-0.2780192840513751,1.0743699186992437,0.2754874033423016,0.02992321917256444,0.8352474249830474,0.7803298999773965
HYPSOBLENNIUS HENTZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IOGLOSSUS CALLIURUS,-0.23299999999995924,NA,NA,1,NA,0.6569999999998852,NA,NA,1,NA
KATHETOSTOMA ALBIGUTTA,0.031704385435930696,0.03185718650452346,0.34310826819386375,0.09011750362378149,-8.707460138404066e-4,0.3310338577852742,0.18044645339951393,0.09645887341549023,0.251804384578264,0.17698482303609042
LACHNOLAIMUS MAXIMUS,0.008109610626079585,0.06628357378305738,0.9050478763301715,0.0014946467790473903,-0.098355888543048,0.001929919972523453,0.03637441697622225,0.9587313965303546,2.8142604035385485e-4,-0.09969043135561084
LACTOPHRYS QUADRICORNIS,-0.07620347265433644,0.16038776779571803,0.6815315753983039,0.10142213746828853,-0.34786679379756724,0.8946434985624387,0.9758674484856689,0.4560429046037807,0.29588932163189247,-0.05616601755216122
LACTOPHRYS TRIGONUS,0.21450000000015687,0.17181996979000352,0.4299513074766079,0.6091462634272795,0.21829252685455902,-0.6505000000002373,0.28233222682124853,0.2606885788889764,0.8414842877328275,0.6829685754656549
LAGOCEPHALUS LAEVIGATUS,0.012852619825871778,0.017821602443194504,0.4873156720875631,0.04943901455042344,-0.045617083994534235,0.16295676770641446,0.1094082848017231,0.16721889308308133,0.18156378317128422,0.09972016148841256
LAGODON RHOMBOIDES,0.10274718022945722,0.01818082124211842,3.1304070910384275e-4,0.7801573765101757,0.7557304183446396,-0.6555003085097357,0.16378100570351137,0.0030996668916757693,0.6402645526362929,0.6002939473736588
LARIMUS FASCIATUS,-0.0788057218863565,0.046228420329712944,0.11906654242105373,0.22516730687608877,0.14768403756369752,-0.157590226828569,0.10873164678354919,0.17786467975847453,0.17359577756946806,0.09095535532641486
LEIOSTOMUS XANTHURUS,-0.011702122555172724,0.01837843178895182,0.5386015332318921,0.03896300884471327,-0.057140690270815586,-0.12019390593867127,0.115081188402904,0.3208778392207063,0.0983540519605058,0.00818945715655639
LEPOPHIDIUM BREVIBARBE,0.013987922899148655,0.017349828836870536,0.4388634940024796,0.06103322194115488,-0.03286345586472961,0.056025815331671704,0.0842211607744802,0.5209546413822184,0.04237683977356957,-0.05338547624907353
LEPOPHIDIUM CROSSOTUM,0.2373958333333439,NA,NA,1,NA,-0.09268750000000497,NA,NA,1,NA
LEPOPHIDIUM ENTOMELAN,0.003000000000001025,NA,NA,1,NA,-0.00625000000000402,NA,NA,1,NA
LEPOPHIDIUM JEANNAE,-0.010464306694250228,0.052711445581631454,0.8466156809647385,0.0039255711857125045,-0.0956818716957164,0.03009039582109028,0.046940568368778815,0.5359158244436608,0.039470254979533353,-0.05658271952251326
LEUCORAJA GARMANI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LEUCORAJA LENTIGINOSA,-0.4355599189352246,NA,NA,1,NA,0.3264721642456298,NA,NA,1,NA
LIOPROPOMA EUKRINES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LONCHOPISTHUS MICROGNATHUS,0.0898721841491907,0.14538097591870108,0.5536418320770196,0.04559108555540621,-0.07371002875016797,-0.3354056302489807,0.6091715942045207,0.5969476539300749,0.03651055086390657,-0.08392563027810507
LOPHIODES RETICULATUS,-0.017218518183166782,0.10507849411912897,0.8849011461472329,0.013247746158221347,-0.48012838076266795,-0.38692446150683274,0.7307705504915837,0.6493732668110588,0.12293910602674858,-0.3155913409598772
LOPHIUS AMERICANUS,-0.13790000000000757,0.36659602425556875,0.7429500115335508,0.06607469657060272,-0.4008879551440958,0.1178999999999683,2.2871366667734776,0.9635734225629137,0.0013268955437800434,-0.49800965668432995
LOPHIUS GASTROPHYSUS,0.24153186592709716,0.08571443761281496,0.21709637486848576,0.8881478455514059,0.7762956911028118,1.0884330225423406,0.6218526432613906,0.33045058157680135,0.7539112440713345,0.507822488142669
LUTJANUS ANALIS,0.174640354412594,0.0789625412504757,0.09145428437076279,0.5501349504976998,0.4376686881221248,0.06410613675091278,0.03470925304836995,0.13847863682784756,0.4602771925166259,0.32534649064578236
LUTJANUS CAMPECHANUS,-0.01930917116027626,0.016091178277837695,0.25780190312283136,0.12587135911973807,0.038458495031711726,-0.05906309163434251,0.07957519803075608,0.47502073503156206,0.05221402515283846,-0.042564572331877715
LUTJANUS GRISEUS,-0.00269824038051591,0.0385135256178874,0.9455274962310302,4.905932935661432e-4,-0.09946034737707721,-0.026200142791450668,0.02792579141061857,0.37024552698475366,0.08090181165736043,-0.011008007176903645
LUTJANUS SYNAGRIS,0.05783496034998914,0.017675733078765583,0.008401863883415355,0.5170474948124886,0.4687522442937374,-0.052398974863852664,0.017499844411185485,0.013475331664497265,0.47272833797541636,0.4200011717729579
LUTJANUS VIVANUS,0.05038127828053641,0.11952265251329605,0.6950408746553198,0.04253072390544161,-0.19683659511819784,-0.04682840780542837,0.010122473429179199,0.00983534092392488,0.8425293752733125,0.8031617190916407
MENTICIRRHUS AMERICANUS,-0.056817213919307476,0.038410837029018756,0.17321462577065055,0.1955684926253749,0.10618721402819431,0.12423794651264494,0.3362400090986633,0.7203051828443114,0.01494268842430095,-0.09450812397299901
MENTICIRRHUS LITTORALIS,-0.033183238477447044,0.07854563434324872,0.6838072285192031,0.02182331658496297,-0.10044876884191667,-0.08564179999655112,0.5501844592047019,0.8801569541496721,0.0030196149182943168,-0.12160293321691884
MENTICIRRHUS SAXATILIS,-0.21012697691409696,0.09298896539305501,0.06457493009403545,0.4597629142300373,0.36972339993504344,-0.37970068452563605,0.3650080073012496,0.3383134632276327,0.15279681629435682,0.01159628567674953
MICROPOGONIAS UNDULATUS,-0.013900274280883605,0.011200451445066328,0.24291306175026492,0.1334635093831384,0.04680986032145218,-0.058089435433116926,0.05141835284140051,0.2849553660700314,0.11318549601475693,0.02450404561623254
MICROSPATHODON CHRYSURUS,0.08250978264903659,0.21118957333606575,0.7337146015033484,0.07090791345252134,-0.39363812982121793,0.6202170726658444,1.0420143099889592,0.6120806250822568,0.15048144143657252,-0.27427783784514137
MONACANTHUS CILIATUS,-0.062455218151322524,0.031374310473401515,0.07454010591061601,0.2838051505759834,0.21218566563358154,0.0048191288263052705,0.013545823464884716,0.729407105595161,0.012498673896292877,-0.08625145871407791
MONACANTHUS HISPIDUS,-0.1074032734369485,0.10165016213495517,0.3313698249922499,0.1568767854192101,0.016356249655745114,0.2908009531481741,0.5349061117212974,0.6062772511379118,0.046946432159828536,-0.1118958291468668
MONACANTHUS SETIFER,-0.588999999999898,NA,NA,1,NA,-3.7299999999993836,NA,NA,1,NA
MONACANTHUS TUCKERI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONOLENE SESSILICAUDA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MUGIL CEPHALUS,-0.015833333333331614,NA,NA,1,NA,0.564333333333294,NA,NA,1,NA
MULLOIDICHTHYS MARTINICUS,0.21917480314958443,NA,NA,1,NA,-0.09563307086613153,NA,NA,1,NA
MULLUS AURATUS,-0.1057779578616534,0.061967538809205545,0.11862975028507595,0.22563544648987768,0.14819899113886537,0.23753838244491196,0.14816993752618524,0.1399838869102899,0.20446039643970926,0.12490643608368013
MURAENA RETIFERA,0.5115786142264493,0.48287807139788813,0.4004433223604791,0.35946820970213966,0.03920231455320944,-0.24311817483484016,0.29618233299123636,0.4980093379413356,0.2519946247940974,-0.12200806280885379
MUSTELUS CANIS,-0.04451685426463951,0.06190263199731931,0.4903026374969637,0.05434042380063192,-0.0507328624437422,-0.3262681421216599,0.24179845057031113,0.21019031297794394,0.16826209675526504,0.07584677417251673
MUSTELUS NORRISI,-0.024862916968056762,0.11625660860909402,0.850476478560547,0.022357283463655616,-0.46646407480451657,-2.529074150475023,0.4758974807153017,0.0336320934607163,0.9338669307891178,0.9008003961836766
MUSTELUS SINUSMEXICANUS,-0.04048355726551605,0.07520561906380027,0.6070507692470835,0.039750518122626456,-0.09742797928842695,-0.05342340868852348,0.2998617900892863,0.8636435380819613,0.004513963713250801,-0.1376983271848562
MYCTEROPERCA BONACI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYCTEROPERCA MICROLEPIS,0.0016622720644013126,0.13858035567579832,0.9907643043261294,2.0553884078417222e-5,-0.14283365270391024,-0.07395532569791152,0.13848253143705475,0.6098458425415185,0.03914780939358146,-0.09811678926447831
MYCTEROPERCA PHENAX,0.032611515762240056,0.06703705905505777,0.6371189404490807,0.023118203389818834,-0.07456997627119932,-0.1074418528361864,0.11000889295776164,0.3517696553000973,0.08708104171453672,-0.004210854114009788
MYLIOBATIS FREMINVILLEI,-0.015361369881131143,0.023851888437616087,0.5654068202407344,0.12146524894065071,-0.1713796680791324,-0.3962600357054054,0.24311100226956645,0.20160324923661138,0.4696605029179149,0.2928806705572198
MYLIOBATIS GOODEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYROPHIS PUNCTATUS,0.09124999999998573,NA,NA,1,NA,1.4099999999997577,NA,NA,1,NA
NARCINE BANCROFTII,0.9066768283507232,0.1707676655684767,0.1185155052082464,0.9657415913833817,0.9314831827667633,-2.253911431999638,3.4419169075023133,0.6309060031366024,0.3001207616166217,-0.3997584767667566
NARCINE BRASILIENSIS,-0.058149065790139516,0.11301208559083267,0.6207851125021394,0.03203361794406385,-0.08896217981292809,-4.366780908053022e-4,0.42943649911841986,0.9992135602921609,1.2925128075854562e-7,-0.12499985459230922
NEOBYTHITES GILLII,0.029305125235514876,0.04341977508542682,0.5166847246383242,0.04817551726913311,-0.05758275858985207,0.14344128378426182,0.19829583606705461,0.4878257333054221,0.054945900860114395,-0.05006011015542855
NEOCONGER MUCRONATUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEOEPINNULA AMERICANA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEOMERINTHE HEMINGWAYI,-0.006319635434505465,0.04201844899738139,0.883438339375637,0.0022569540933241325,-0.09751735049734345,0.3273961761341826,0.2499948282783287,0.21961538449477006,0.14639956445240354,0.06103952089764386
NEONIPHON MARIANUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NESIARCHUS NASUTUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NICHOLSINA USTA,-4.019503562957061e-5,0.05819801166587087,0.9994625168956182,4.7701113907480134e-8,-0.09999994752877472,8.731640305675741e-4,0.03072296219079751,0.9778859122711545,8.076634378970873e-5,-0.0999111570218314
OCYURUS CHRYSURUS,0.015203507692183841,0.04928338566524996,0.7640389062881611,0.009426989355409946,-0.08963031170904912,0.0029323619068392166,0.032643875865020065,0.9301969347644037,8.062716737753087e-4,-0.0991131011588473
ODONTOSCION DENTEX,-0.6444999999999929,NA,NA,1,NA,0.21749999999999517,NA,NA,1,NA
